"게시물 ID","계정 ID","계정 사용자 이름","계정 이름",설명,기간(초),"게시 시간","고유 링크","게시물 유형","데이터 댓글",날짜,조회,도달,좋아요,공유,팔로우,댓글,저장
18110610385958274,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","전화 중에 앱 설치? 바로 끊으세요

“확인하려면 앱을 설치하세요”
“화면 공유를 켜주세요”
“보안 설정을 바꿔야 합니다”

전화 중 이런 말을 들었다면
바로 보이스피싱을 의심해야 합니다

요즘 사기 전화는
단순히 돈을 보내라고 하거나
계좌번호를 요구하지 않습니다

앱을 설치하게 만들고
화면을 공유하게 하고
접근 권한을 열게 만든 뒤
교묘하게 정보를 빼가는 경우가 많아요

특히 전화 중에

✔️ 출처 모르는 앱 설치
✔️ 접근성 권한 허용
✔️ 화면 공유
✔️ 은행 앱 실행
을 요구한다면

보이스피싱 위험 신호일 수 있습니다

이럴 때는 설명을 듣기보다
전화를 먼저 끊는 게 안전합니다

그리고 공식 앱이나
대표번호를 직접 검색해서
다시 확인해 보시기 바랍니다

진짜 기관이라면
전화 중에 급하게 앱을 깔라고
재촉하지 않아요

보이스피싱 의심되면
바로 행동 STOP",0,"07/28/2026 01:30",https://www.instagram.com/p/DbVHTDZDQRu/,"Instagram 슬라이드",,"전체 기간",526,2634,5,2,0,0,3
18079366640315585,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","업데이트 후 빨리
닳는 배터리, 고장?!

아이폰이나 갤럭시 업데이트 후
배터리가 빨리 닳는 것 같다고
느낀 적 있으신가요?

이럴 때 바로 고장이라고
생각하기 쉽습니다

하지만 업데이트 직후에는
폰이 뒤에서 여러 작업을 합니다

사진 정리
앱 최적화
파일 재정리
검색 데이터 재구성 같은 작업이
잠시 이어질 수 있어요

그래서
업데이트 직후 며칠은
배터리 소모나 발열이
평소보다 크게 느껴질 수 있습니다

휴대폰에 문제가 있는 건 아니니
조금 지켜보시는 게 좋습니다

다만 이런 경우는 점검이 필요합니다

업데이트 후
✔️ 일주일 이상 계속 심한 발열
✔️ 충전 속도 이상
✔️ 갑자기 꺼짐
✔️ 배터리 성능 급락
✔️ 앱 실행 오류 반복

이러한 증상이 나타났다면
스마트폰 교체를 생각해보실
시점이랍니다

업데이트 후
불편함이 생겼다면
점검부터",0,"07/28/2026 00:30",https://www.instagram.com/p/DbVAfSPEpdy/,"Instagram 슬라이드",,"전체 기간",348,781,10,0,0,0,8
17987165208034964,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","폰 바꿀 때
꼭 해야 하는 5가지

“폰을 바꿨는데
5년 치 사진이 없어졌어요”

새 폰을 받고서
사진도 없어지고
카카오톡 대화도 사라지고
앱 설정도 다 초기화되는 경우
꽤 많아요

폰 교체 전,
5가지만 체크하면 OK

① 카카오톡 백업
카카오톡 → 설정 → 채팅 → 대화 백업
* 백업 완료 화면 꼭 확인

② 사진·영상 클라우드 동기화
아이폰: 설정 → Apple ID →
iCloud → 사진 → 동기화 완료 확인

갤럭시: Google 포토 / OneDrive 앱에서
사진 백업 완료 여부 확인

③ 금융앱·인증서 이전
구 폰에서 먼저: 은행 앱 → 보안 매체 해제
(기기 변경 등록)

새 폰에서: 은행 앱 재설치
→ 새 기기로 재인증

은행 앱, 간편결제, 공동인증서,
OTP는 기기 변경 전
이전 방법을 확인 후 진행하세요

일부 앱은 새 폰에서
재인증이 필요할 수 있어요

④ 중요 앱 계정 비번 메모
⑤ 연락처는 구글 또는 iCloud에 동기화

이 5가지를 하신 후,
새 폰에서 사진, 카톡, 연락처까지
복원된 걸 확인한 후에
이전 폰을 공장 초기화하시는 걸
권장 드립니다

무작정 폰 바꾸지 말고
백업 & 동기화 완료
CHECK!",0,"07/24/2026 01:30",https://www.instagram.com/p/DbK0HupAY7c/,"Instagram 슬라이드",,"전체 기간",1167,4616,13,3,2,0,26
18116620993898843,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","모르는 번호 전화,
AI가 먼저 받아요

갤럭시, 아이폰 각 설정법

처음 보는 번호로 전화가 오면
“받아야 하나, 말아야 하나”
고민하게 되죠

보이스피싱 사건도
워낙 많이 일어나다 보니
조심해야 할 것 같은데
중요한 전화일 수도 있으니까요

그런데 이제는
AI가 먼저 받고, 알려주거나
통화 녹음을 요약해주는
시대가 됐어요

갤럭시 AI 통화 기능 설정법

▶️ 전화 앱 → 우측 상단 점 세 개 →
 설정 → AI 통화 ""전화 받기 대기"" ON

모르는 번호로 전화가 오면
AI가 자동으로 ""누구세요?"" 물어요
상대방 답변이 화면에 텍스트로
실시간 표시되며
화면을 보고 받을지 끊을지
결정하면 된답니다

- 갤럭시 S24 이상, One UI 6.1 이상에서 지원

아이폰 AI 통화 기능 설정법

▶️ 설정 → 앱 → 전화 →
 알 수 없는 발신자 스크리닝

통화 요건 묻기를 켜두면
전화가 울리기 전에
AI가 발신자에게 용건을 먼저 물어요

답변 내용을 확인한 후
받을지 말지 결정할 수 있죠

모르는 번호,
무조건 받지 마세요
AI에게 넘기세요",0,"07/23/2026 01:30",https://www.instagram.com/p/DbIPUUkDmDk/,"Instagram 슬라이드",,"전체 기간",604,6136,9,2,2,0,10
18122447128697362,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","매일 100% 충전? 
배터리 수명 깎여요

“분명 작년까지만 해도
하루는 거뜬히 버텼는데
요즘은 점심 때만 돼도
배터리가 없어요”

혹시 충전할 때마다
100% 풀로 가득 채우나요?
그럼 수명이 줄어들어요

스마트폰 배터리는
리튬 이온 방식으로
0%, 100%
이렇게 극단적인 사용이 반복되면
배터리가 빨리 노화돼요

20~80% 사이를 
유지하면서 사용하는 게 좋아요

1년 동안 배터리 충전을
비교해 보면,

100% 충전 시 ➡️ 약 80~85%
20~80% 충전 시 ➡️ 약 90~95%

같은 기간을 써도
지속 시간이 확연히 다르죠?

100% 충전하기보다는
80% 정도로 충전하면
오히려 스마트폰을 더 오래
쓸 수 있답니다

아이폰, 갤럭시 별로
80%~85% 정도로
최적화하여 충전할 수 있도록
설정법도 있으니 활용해 보세요
(각 스마트폰 ‘설정-배터리’를 확인해 보세요) 

충전만 잘해도
스마트폰 오래 써요",0,"07/22/2026 01:30",https://www.instagram.com/p/DbFqhzOlJLi/,"Instagram 슬라이드",,"전체 기간",574,7205,17,1,2,2,14
18124344400670403,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","오래 쓴 폰,
정 들어서 못 바꾸나요?

휴대폰은
오래 쓸수록
그냥 기계가 아니게 됩니다

처음엔 새 폰이었는데,
어느 순간부터
내 일상의 전부가 되죠

몇 년 치 사진
가족과 나눈 대화
자주 가는 길의 지도
자주 쓰는 앱
…

우리는 생각보다 많은 걸
작은 화면 하나에
맡기고 살고 있습니다

그래서 휴대폰이 오래돼도
바로 바꾸지 못하는 분들이
많아요

혹시 사진이 사라질까 봐
대화가 모두 날아가버릴까 봐
새 폰에 적응하지 못할까 봐
…

휴대폰을 바꾸지 못하는 건
내 일상이 흔들릴 수도
있다는 불안 때문일 지도
모릅니다

그래서
폰을 바꿀 때
가격보다도

내 데이터가 잘 옮겨지는지
내가 쓰던 방식을
그대로 이어갈 수 있는지

새 폰으로
옮겨가는 과정을
더 중요하게 보는
시대일 수도 있겠습니다",48,"07/22/2026 00:30",https://www.instagram.com/reel/DbFjsFQgawz/,"Instagram 릴스",,"전체 기간",9154,8324,10,0,0,0,5
18112547680743778,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","요즘 AI 폰,
이 기능 모르면 손해

요즘 출시되는 스마트폰은
AI 폰으로 예전과는 다르게
활용 범위가 넓어졌어요

그만큼 가격도 비싸졌죠

그렇게 비싸게 산 스마트폰,
예전과 다름없이 쓰고 계시나요?

쉽게 쓸 수 있는 AI 기능을
갤럭시, 아이폰 별로
소개해 드릴게요

갤럭시 AI 팁

① 실시간 통역 전화
외국인과 통화할 때
AI가 실시간으로 번역해줍니다

▶️ 전화 앱 → 통화 중 ‘통역’ 버튼 탭

② 문자·카카오톡 요약
긴 단톡방 내용을 AI가 3줄로 요약해줍니다

▶️ 채팅방 → 우측 상단 요약 아이콘 탭

③ 사진 AI 편집
사진 속 불필요한 사람·물체를
자동으로 지워줍니다

▶️ 갤러리 → 사진 선택 →
 연필 아이콘 → AI 지우개

애플 인텔리전스 팁
(아이폰 15pro 이상)

① 사진 AI 정리
예를 들어 ""딸 운동회 사진 찾아줘""
말하면  AI가 찾아줍니다

▶️ 사진 앱 → 검색창에 자연어로 입력

② 알림 요약
쏟아지는 앱 알림을
AI가 중요도 순으로 정리해줍니다

▶️ 설정 → Apple Intelligence
 → 알림 우선순위 설정

③ Siri로 앱 간 실행

▶️ ""카카오톡에서 받은 사진을
  메모에 붙여줘"" 같은 명령을
  실행시킬 수 있어요

이 TIP들만 써도
스마트폰 값
아깝지 않아요",0,"07/21/2026 01:30",https://www.instagram.com/p/DbDFu_3DQ16/,"Instagram 슬라이드",,"전체 기간",781,4785,10,0,1,0,9
17957704043982658,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","해외여행 시 필수
스마트폰 설정 TIP

해외여행 시
데이터 요금 폭탄 막고,
데이터 안 될 때를
대비할 수 있는
스마트폰 설정 꿀팁을
알려드릴게요

✅ 데이터 로밍은 먼저 꺼두기
해외 도착 후, 자동으로 로밍 데이터가
잡혀버리면  생각보다 요금이 많이 나올 수 있어요

아이폰
설정 → 셀룰러 → 셀룰러 데이터 옵션 → 데이터 로밍 OFF

갤럭시
설정 → 연결 → 모바일 네트워크 → 데이터 로밍 OFF

✅ eSIM은 출국 전에 미리 설치하기

요즘 해외에서는
현지 유심보다 eSIM을 많이 써요
다만 eSIM을
현지에서 급하게 설치하려면
와이파이 연결이 안 되거나
로밍 데이터를 쓰게 될 수 있어
국내에서 미리 설치하는 게 좋아요

✅ 자동 업데이트와 사진 백업 꺼두기

해외에서는 데이터가
제한적인 경우가 많아요
앱 자동 업데이트,
클라우드 사진 백업 등이
켜져 있으면 불필요하게
데이터를 쓰게 될 수 있어요

- 출국 전에 숙소 주변, 주요 동선,
공항 경로 등 지도를
미리 다운로드 해두면 데이터 절약 가능

✅ 휴대폰 찾기 설정 켜두기

해외여행 중 가장 곤란한 상황은
휴대폰을 잃어버리는 일이죠

출국 전에 반드시 휴대폰 찾기 설정을 해두세요

아이폰
설정 → Apple 계정 → 나의 찾기 → 나의 iPhone 찾기 ON

갤럭시
설정 → 삼성 계정 → 내 디바이스 찾기 ON

여러분이 알고 있는
해외여행 스마트폰 팁도
공유해 주세요",0,"07/20/2026 01:30",https://www.instagram.com/p/DbAg8A7jRfQ/,"Instagram 슬라이드",,"전체 기간",1041,4764,21,1,2,0,25
18207658798350959,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","SKT 유심 번호
지금은 안전할까?

2025년 4월,
SKT에서 대규모 해킹이 있었죠

가입자 2,500만 명의
유심 정보가 유출되면서
복제 유심 위기에 대한
경각심이 켜졌습니다

그 후 1년,
여러분의 번호는 안전한 상태일까요?

유심 복제가 되면?

✅ 내 번호로 전화 수신, 발신 가능
✅ 금융 인증 문자가 범죄자에게 전달
✅ 모바일 뱅킹, 카카오페이 등
  금융액 탈취 가능

여러분의 신용정보가 유출되고
범죄에 연루될 수 있어요

SKT의 경우
대규모 해킹 사건 이후
전 가입자에게 유심보호서비스를
작동 적용하였습니다

따라서 내 유심과 내 기기를 하나로 묶어
다른 기기에 유심을 꽂아도
사용불가 처리되죠

다만,

▶️ 유심보호서비스 적용 여부 확인
▶️ 최근 모르는 기기에서 로그인 알림시 
  즉시 신고
▶️ 번호이동 예정이라면 
  유심보호서비스 해제 후 진행

꼭 체크하시기 바랍니다

물론 KT, LG U+ 가입자 분들도
꼭! 통신사 유심보호서비스를 확인하세요

내 번호 보안
생각났을 때
지금 바로 CHECK!",0,"07/17/2026 01:30",https://www.instagram.com/p/Da4yjUvgTI9/,"Instagram 슬라이드",,"전체 기간",498,5842,7,0,2,1,9
18099924005182056,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","내게 유리한 요금제
통신사가 먼저 알려줌

올해 10월부터
‘최적요금제 고지 제도’가
시행될 예정입니다

♦️
최적요금제 고지 제도란?

내 사용패턴을 분석해
더 유리한 요금제가 있으면
통신사가 의무적으로 먼저
알려야 하는 제도입니다

지금까지는 요금제를 바꾸기 위해
직접 발품을 파는게
보다 확실한 방법이었죠

바쁜 직장인 분들은 사실
그냥 추천하는 요금제를 쓰거나
기존 요금제를 계속 유지하게 되고
그 때문에 매달 필요 이상의
요금을 내는 경우도 많았고요

정부가 이를 바로 잡기 위해
최적요금제 고지 제도를 만든 것입니다

다만 최적요금제 고지 제도가 시행되기 전,
한 번쯤은 통신사 앱이나, 매장에서
내 월 평균 데이터 사용량을 확인하고
현재 요금제가 사용량에 맞는지
약정 종료일은 언제인지
먼저 챙기시는 게 좋겠습니다

10월 전에
나에게 맞는 요금제를
쓰고 있는지 확인하려면?
따르릉통신으로!",0,"07/17/2026 00:30",https://www.instagram.com/p/Da4rsGygeN0/,"Instagram 슬라이드",,"전체 기간",628,5992,3,0,2,0,3
18127085029648969,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","모바일 주민등록증
사라진다고? NO!

최근 행정안전부에서
주민등록증 모바일 확인서비스를
재검토해본다는 소식이 전해졌어요

AI 문제로 인해
가짜 신분증 화면, 위조 앱이
늘어나면서 안전에 대해
지적이 이어지고 있기 때문이죠

이러한 소식 때문에
모바일 주민등록증이
사라지는 것 아니냐고 하시는데
아닙니다!

행정안전부가 검토하고 있는 건
‘주민등록증 모바일 확인서비스’로
모바일 주민등록증은 이와 다릅니다

주민등록증 모바일 확인서비스는
정부24나 PASS앱에서
주민등록증 정보를
스마트폰 화면과 QR로 보여주는
확인 수단입니다

편의점이나 주점 등에서 신분을
확인하는데 쓰였죠

반면, 모바일 주민등록증은
법정 신분증으로 실물 주민등록증과
같은 효력을 가집니다

보안 기술이 적용되어 있고,
관공서나 금융기관에도
사용 가능한 공식 신분증입니다

모바일 주민등록증은 사라지지 않아요!

주민등록증 모바일 확인서비스
폐지되면 불편해질까요?",0,"07/16/2026 01:30",https://www.instagram.com/p/Da2Nx3mgif7/,"Instagram 슬라이드",,"전체 기간",436,6127,8,0,0,0,8
18120646318734221,17841450824863436,drr__official,"따르릉통신 | 최초의 휴대폰성지","아이폰도
드디어 접힌다!
애플 최초의 폴더블 출시 예정

애플 최초의 폴더블 아이폰이
올 하반기 출시됩니다

이름: 아이폰 폴드 (iPhone Fold)
형태: 갤럭시 Z Fold처럼 책처럼 접히는 방식
예상 출시: 2026년 9월

아이폰 폴드는
✔️ 펼쳤을 때 7.7~7.8인치 (태블릿 수준)
✔️ 접었을 때 5.5인치 외부 화면 탑재
✔️ 경쟁사보다 얇고 가볍게 설계
✔️ 주름 최소화 목표

라고 전해지고 있습니다
그렇다면 가격대는 어떻게 나올까요?

✔️ 예상 가격: 약 2,000~2,500달러
✔️ 한화 기준 약 290~360만 원 예상

갤럭시 Z Fold7이
약 260~300만 원인 것을 감안하면
비슷하거나 더 높은 가격으로
책정될 가능성이 있습니다

아이폰 폴더블
과연 흥행할까요?",0,"07/16/2026 00:30",https://www.instagram.com/p/Da2G5AmDBmA/,"Instagram 슬라이드",,"전체 기간",437,8673,12,7,1,0,4
